     time        	        Q [m^3/dt]        	     BOD5  [g/m^3]        	      COD  [g/m^3]        	       Cu  [g/m^3]        	     Ntot  [g/m^3]        
13.07.2000 00:00:00        	  1.60800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
14.07.2000 00:00:00        	  0.79200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
15.07.2000 00:00:00        	  1.60800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
16.07.2000 00:00:00        	  1.39200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
17.07.2000 00:00:00        	  2.80800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
18.07.2000 00:00:00        	  2.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
19.07.2000 00:00:00        	  1.39200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
20.07.2000 00:00:00        	  0.60000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
21.07.2000 00:00:00        	  1.20000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
22.07.2000 00:00:00        	  0.40800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
23.07.2000 00:00:00        	  0.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
24.07.2000 00:00:00        	  1.60800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
25.07.2000 00:00:00        	  1.60800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
26.07.2000 00:00:00        	  2.59200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
27.07.2000 00:00:00        	  1.39200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
28.07.2000 00:00:00        	  3.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
29.07.2000 00:00:00        	  3.19200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
30.07.2000 00:00:00        	  2.59200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
31.07.2000 00:00:00        	  4.80000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
01.08.2000 00:00:00        	  6.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
02.08.2000 00:00:00        	  2.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
03.08.2000 00:00:00        	  0.60000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
04.08.2000 00:00:00        	  3.19200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
05.08.2000 00:00:00        	  2.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
06.08.2000 00:00:00        	  2.59200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
07.08.2000 00:00:00        	  1.99200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
08.08.2000 00:00:00        	  1.39200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
09.08.2000 00:00:00        	  3.19200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
10.08.2000 00:00:00        	  2.20800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
11.08.2000 00:00:00        	  3.19200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
12.08.2000 00:00:00        	  1.20000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
13.08.2000 00:00:00        	  0.60000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
14.08.2000 00:00:00        	  1.60800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
15.08.2000 00:00:00        	  1.60800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
16.08.2000 00:00:00        	  2.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
17.08.2000 00:00:00        	  1.00800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
18.08.2000 00:00:00        	  1.99200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
19.08.2000 00:00:00        	  0.19200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
20.08.2000 00:00:00        	  1.80000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
21.08.2000 00:00:00        	  1.39200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
22.08.2000 00:00:00        	  2.59200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
23.08.2000 00:00:00        	  3.40800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
24.08.2000 00:00:00        	  3.60000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
25.08.2000 00:00:00        	  1.39200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
26.08.2000 00:00:00        	  1.39200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
27.08.2000 00:00:00        	  3.19200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
28.08.2000 00:00:00        	  2.80800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
29.08.2000 00:00:00        	  2.20800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
30.08.2000 00:00:00        	  1.00800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
31.08.2000 00:00:00        	  5.59200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
01.09.2000 00:00:00        	  8.20800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
02.09.2000 00:00:00        	  2.20800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
03.09.2000 00:00:00        	  1.60800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
04.09.2000 00:00:00        	  1.80000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
05.09.2000 00:00:00        	  1.80000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
06.09.2000 00:00:00        	  2.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
07.09.2000 00:00:00        	  3.40800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
08.09.2000 00:00:00        	  5.20800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
09.09.2000 00:00:00        	 10.00800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
10.09.2000 00:00:00        	  4.00800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
11.09.2000 00:00:00        	  4.20000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
12.09.2000 00:00:00        	  3.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
13.09.2000 00:00:00        	  1.99200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
14.09.2000 00:00:00        	  3.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
15.09.2000 00:00:00        	  2.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
16.09.2000 00:00:00        	  1.60800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
17.09.2000 00:00:00        	  1.00800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
18.09.2000 00:00:00        	  2.80800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
19.09.2000 00:00:00        	  1.99200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
20.09.2000 00:00:00        	  2.59200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
21.09.2000 00:00:00        	  2.80800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
22.09.2000 00:00:00        	  3.40800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
23.09.2000 00:00:00        	  6.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
24.09.2000 00:00:00        	  8.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
25.09.2000 00:00:00        	  9.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
26.09.2000 00:00:00        	  1.60800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
27.09.2000 00:00:00        	  2.59200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
28.09.2000 00:00:00        	  9.19200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
29.09.2000 00:00:00        	  9.40800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
30.09.2000 00:00:00        	  6.20120        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
01.10.2000 00:00:00        	  8.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
02.10.2000 00:00:00        	  4.99200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
03.10.2000 00:00:00        	  5.59200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
04.10.2000 00:00:00        	  4.60800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
05.10.2000 00:00:00        	  3.19200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
